tf,level,strength,tol,rank
15m,98326.48048780489,0.000798364326745205,77.86499999999978,406
15m,105008.05414634148,0.000798364326745205,77.86499999999978,407
15m,84251.85292682926,0.000798364326745205,77.86499999999978,408
15m,91759.87414634148,0.000798364326745205,77.86499999999978,409
15m,117760.13975609757,0.000798364326745205,77.86499999999978,410
15m,17868.37780487805,0.000798364326745205,77.86499999999978,411
15m,49408.87585365854,0.000798364326745205,77.86499999999978,412
15m,44953.571219512196,0.000798364326745205,77.86499999999978,413
15m,33456.22048780488,0.000798364326745205,77.86499999999978,414
15m,97576.97024390244,0.000798364326745205,77.86499999999978,415
15m,110889.74780487805,0.000798364326745205,77.86499999999978,416
15m,97433.72975,0.0007788920260928828,77.86499999999978,417
15m,96972.19,0.0007788920260928828,77.86499999999978,418
15m,92679.21625,0.0007788920260928828,77.86499999999978,419
15m,89377.46174999999,0.0007788920260928828,77.86499999999978,420
15m,64910.97875000001,0.0007788920260928828,77.86499999999978,421
15m,83929.67575,0.0007788920260928828,77.86499999999978,422
15m,55559.461749999995,0.0007788920260928828,77.86499999999978,423
15m,55247.732500000006,0.0007788920260928828,77.86499999999978,424
15m,103927.40725,0.0007788920260928828,77.86499999999978,425
15m,45675.6775,0.0007788920260928828,77.86499999999978,426
15m,108573.68625,0.0007788920260928828,77.86499999999978,427
15m,25566.541250000002,0.0007788920260928828,77.86499999999978,428
15m,103628.28307692306,0.0007594197254405608,77.86499999999978,429
15m,109469.99282051281,0.0007594197254405608,77.86499999999978,430
